any;municipi;sexe;concepte;estat;valor
1999;Banyeres del Penedès;homes;població;;858
1999;Banyeres del Penedès;dones;població;;789
1999;Banyeres del Penedès;total;població;;1647
1999;Banyoles;homes;població;;7358
1999;Banyoles;dones;població;;7627
1999;Banyoles;total;població;;14985
1999;Barbens;homes;població;;383
1999;Barbens;dones;població;;359
1999;Barbens;total;població;;742
1999;Barberà de la Conca;homes;població;;205
1999;Barberà de la Conca;dones;població;;200
1999;Barberà de la Conca;total;població;;405
1999;Barberà del Vallès;homes;població;;13196
1999;Barberà del Vallès;dones;població;;13146
1999;Barberà del Vallès;total;població;;26342
1999;Barcelona;homes;població;;702576
1999;Barcelona;dones;població;;800875
1999;Barcelona;total;població;;1503451
1999;Baronia de Rialb, la;homes;població;;132
1999;Baronia de Rialb, la;dones;població;;121
1999;Baronia de Rialb, la;total;població;;253
1999;Bàscara;homes;població;;413
1999;Bàscara;dones;població;;390
1999;Bàscara;total;població;;803
1999;Bassella;homes;població;;161
1999;Bassella;dones;població;;157
1999;Bassella;total;població;;318
1999;Batea;homes;població;;1000
1999;Batea;dones;població;;970
1999;Batea;total;població;;1970
1999;Bausen;homes;població;;39
1999;Bausen;dones;població;;28
1999;Bausen;total;població;;67
1999;Begues;homes;població;;1946
1999;Begues;dones;població;;1892
1999;Begues;total;població;;3838
1999;Begur;homes;població;;1650
1999;Begur;dones;població;;1638
1999;Begur;total;població;;3288
1999;Belianes;homes;població;;268
1999;Belianes;dones;població;;288
1999;Belianes;total;població;;556
1999;Bellaguarda;homes;població;;183
1999;Bellaguarda;dones;població;;182
1999;Bellaguarda;total;població;;365
1999;Bellcaire d'Empordà;homes;població;;265
1999;Bellcaire d'Empordà;dones;població;;251
1999;Bellcaire d'Empordà;total;població;;516
1999;Bellcaire d'Urgell;homes;població;;627
1999;Bellcaire d'Urgell;dones;població;;692
1999;Bellcaire d'Urgell;total;població;;1319
1999;Bell-lloc d'Urgell;homes;població;;1045
1999;Bell-lloc d'Urgell;dones;població;;1068
1999;Bell-lloc d'Urgell;total;població;;2113
1999;Bellmunt d'Urgell;homes;població;;115
1999;Bellmunt d'Urgell;dones;població;;115
1999;Bellmunt d'Urgell;total;població;;230
1999;Bellmunt del Priorat;homes;població;;156
1999;Bellmunt del Priorat;dones;població;;158
1999;Bellmunt del Priorat;total;població;;314
1999;Bellprat;homes;població;;47
1999;Bellprat;dones;població;;40
1999;Bellprat;total;població;;87
1999;Bellpuig;homes;població;;1979
1999;Bellpuig;dones;població;;2005
1999;Bellpuig;total;població;;3984
1999;Bellvei;homes;població;;685
1999;Bellvei;dones;població;;608
1999;Bellvei;total;població;;1293
1999;Bellver de Cerdanya;homes;població;;817
1999;Bellver de Cerdanya;dones;població;;731
1999;Bellver de Cerdanya;total;població;;1548
1999;Bellvís;homes;població;;1055
1999;Bellvís;dones;població;;1110
1999;Bellvís;total;població;;2165
1999;Benavent de Segrià;homes;població;;454
1999;Benavent de Segrià;dones;població;;414
1999;Benavent de Segrià;total;població;;868
1999;Benifallet;homes;població;;449
1999;Benifallet;dones;població;;455
1999;Benifallet;total;població;;904
1999;Benissanet;homes;població;;524
1999;Benissanet;dones;població;;493
1999;Benissanet;total;població;;1017
1999;Berga;homes;població;;6910
1999;Berga;dones;població;;7263
1999;Berga;total;població;;14173
1999;Besalú;homes;població;;965
1999;Besalú;dones;població;;1018
1999;Besalú;total;població;;1983
1999;Bescanó;homes;població;;1592
1999;Bescanó;dones;població;;1567
1999;Bescanó;total;població;;3159
1999;Beuda;homes;població;;71
1999;Beuda;dones;població;;57
1999;Beuda;total;població;;128
1999;Bigues i Riells del Fai;homes;població;;2618
1999;Bigues i Riells del Fai;dones;població;;2388
1999;Bigues i Riells del Fai;total;població;;5006
1999;Biosca;homes;població;;129
1999;Biosca;dones;població;;124
1999;Biosca;total;població;;253
1999;Bisbal d'Empordà, la;homes;població;;4001
1999;Bisbal d'Empordà, la;dones;població;;4181
1999;Bisbal d'Empordà, la;total;població;;8182
1999;Bisbal de Montsant, la;homes;població;;119
1999;Bisbal de Montsant, la;dones;població;;123
1999;Bisbal de Montsant, la;total;població;;242
1999;Bisbal del Penedès, la;homes;població;;954
1999;Bisbal del Penedès, la;dones;població;;858
1999;Bisbal del Penedès, la;total;població;;1812
1999;Biure;homes;població;;110
1999;Biure;dones;població;;108
1999;Biure;total;població;;218
1999;Blancafort;homes;població;;197
1999;Blancafort;dones;població;;190
1999;Blancafort;total;població;;387
1999;Blanes;homes;població;;14871
1999;Blanes;dones;població;;14744
1999;Blanes;total;població;;29615
1999;Boadella i les Escaules;homes;població;;113
1999;Boadella i les Escaules;dones;població;;112
1999;Boadella i les Escaules;total;població;;225
1999;Bolvir;homes;població;;134
1999;Bolvir;dones;població;;130
1999;Bolvir;total;població;;264
1999;Bonastre;homes;població;;158
1999;Bonastre;dones;població;;159
1999;Bonastre;total;població;;317
1999;Bòrdes, Es;homes;població;;110
1999;Bòrdes, Es;dones;població;;105
1999;Bòrdes, Es;total;població;;215
1999;Bordils;homes;població;;706
1999;Bordils;dones;població;;710
1999;Bordils;total;població;;1416
1999;Borges Blanques, les;homes;població;;2568
1999;Borges Blanques, les;dones;població;;2613
1999;Borges Blanques, les;total;població;;5181
1999;Borges del Camp, les;homes;població;;766
1999;Borges del Camp, les;dones;població;;755
1999;Borges del Camp, les;total;població;;1521
1999;Borrassà;homes;població;;257
1999;Borrassà;dones;població;;261
1999;Borrassà;total;població;;518
1999;Borredà;homes;població;;239
1999;Borredà;dones;població;;244
1999;Borredà;total;població;;483
1999;Bossòst;homes;població;;430
1999;Bossòst;dones;població;;417
1999;Bossòst;total;població;;847
1999;Bot;homes;població;;430
1999;Bot;dones;població;;420
1999;Bot;total;població;;850
1999;Botarell;homes;població;;282
1999;Botarell;dones;població;;290
1999;Botarell;total;població;;572
1999;Bovera;homes;població;;207
1999;Bovera;dones;població;;198
1999;Bovera;total;població;;405
1999;Bràfim;homes;població;;282
1999;Bràfim;dones;població;;289
1999;Bràfim;total;població;;571
1999;Breda;homes;població;;1706
1999;Breda;dones;població;;1619
1999;Breda;total;població;;3325
1999;Bruc, el;homes;població;;519
1999;Bruc, el;dones;població;;458
1999;Bruc, el;total;població;;977
1999;Brull, el;homes;població;;104
1999;Brull, el;dones;població;;87
1999;Brull, el;total;població;;191
1999;Brunyola i Sant Martí Sapresa;homes;població;;200
1999;Brunyola i Sant Martí Sapresa;dones;població;;195
1999;Brunyola i Sant Martí Sapresa;total;població;;395
1999;Cabacés;homes;població;;181
1999;Cabacés;dones;població;;159
1999;Cabacés;total;població;;340
1999;Cabanabona;homes;població;;51
1999;Cabanabona;dones;població;;49
1999;Cabanabona;total;població;;100
1999;Cabanelles;homes;població;;132
1999;Cabanelles;dones;població;;98
1999;Cabanelles;total;població;;230
1999;Cabanes;homes;població;;393
1999;Cabanes;dones;població;;384
1999;Cabanes;total;població;;777
1999;Cabanyes, les;homes;població;;273
1999;Cabanyes, les;dones;població;;243
1999;Cabanyes, les;total;població;;516
1999;Cabó;homes;població;;68
1999;Cabó;dones;població;;52
1999;Cabó;total;població;;120
1999;Cabra del Camp;homes;població;;303
1999;Cabra del Camp;dones;població;;257
1999;Cabra del Camp;total;població;;560
1999;Cabrera d'Anoia;homes;població;;248
1999;Cabrera d'Anoia;dones;població;;194
1999;Cabrera d'Anoia;total;població;;442
1999;Cabrera de Mar;homes;població;;1856
1999;Cabrera de Mar;dones;població;;1772
1999;Cabrera de Mar;total;població;;3628
1999;Cabrils;homes;població;;2119
1999;Cabrils;dones;població;;2233
1999;Cabrils;total;població;;4352
1999;Cadaqués;homes;població;;1123
1999;Cadaqués;dones;població;;1157
1999;Cadaqués;total;població;;2280
1999;Calaf;homes;població;;1502
1999;Calaf;dones;població;;1550
1999;Calaf;total;població;;3052
1999;Calafell;homes;població;;5609
1999;Calafell;dones;població;;5497
1999;Calafell;total;població;;11106
1999;Calders;homes;població;;367
1999;Calders;dones;població;;343
1999;Calders;total;població;;710
1999;Caldes d'Estrac;homes;població;;942
1999;Caldes d'Estrac;dones;població;;995
1999;Caldes d'Estrac;total;població;;1937
1999;Caldes de Malavella;homes;població;;1945
1999;Caldes de Malavella;dones;població;;1922
1999;Caldes de Malavella;total;població;;3867
1999;Caldes de Montbui;homes;població;;6157
1999;Caldes de Montbui;dones;població;;6288
1999;Caldes de Montbui;total;població;;12445
1999;Calella;homes;població;;6016
1999;Calella;dones;població;;6487
1999;Calella;total;població;;12503
1999;Calldetenes;homes;població;;980
1999;Calldetenes;dones;població;;940
1999;Calldetenes;total;població;;1920
1999;Callús;homes;població;;669
1999;Callús;dones;població;;678
1999;Callús;total;població;;1347
1999;Calonge de Segarra;homes;població;;101
1999;Calonge de Segarra;dones;població;;91
1999;Calonge de Segarra;total;població;;192
1999;Calonge i Sant Antoni;homes;població;;3334
1999;Calonge i Sant Antoni;dones;població;;3329
1999;Calonge i Sant Antoni;total;població;;6663
1999;Camarasa;homes;població;;446
1999;Camarasa;dones;població;;429
1999;Camarasa;total;població;;875
1999;Camarles;homes;població;;1448
1999;Camarles;dones;població;;1466
1999;Camarles;total;població;;2914
1999;Cambrils;homes;població;;9469
1999;Cambrils;dones;població;;9618
1999;Cambrils;total;població;;19087
1999;Camós;homes;població;;323
1999;Camós;dones;població;;308
1999;Camós;total;població;;631
1999;Campdevànol;homes;població;;1638
1999;Campdevànol;dones;població;;1711
1999;Campdevànol;total;població;;3349
1999;Campelles;homes;població;;61
1999;Campelles;dones;població;;56
1999;Campelles;total;població;;117
1999;Campins;homes;població;;139
1999;Campins;dones;població;;140
1999;Campins;total;població;;279
1999;Campllong;homes;població;;160
1999;Campllong;dones;població;;151
1999;Campllong;total;població;;311
1999;Camprodon;homes;població;;1161
1999;Camprodon;dones;població;;1189
1999;Camprodon;total;població;;2350
1999;Canejan;homes;població;;53
1999;Canejan;dones;població;;50
1999;Canejan;total;població;;103
1999;Canet d'Adri;homes;població;;266
1999;Canet d'Adri;dones;població;;256
1999;Canet d'Adri;total;població;;522
1999;Canet de Mar;homes;població;;4839
1999;Canet de Mar;dones;població;;5013
1999;Canet de Mar;total;població;;9852
1999;Canonja, la;homes;població;..;null
1999;Canonja, la;dones;població;..;null
1999;Canonja, la;total;població;..;null
1999;Canovelles;homes;població;;6609
1999;Canovelles;dones;població;;6556
1999;Canovelles;total;població;;13165
1999;Cànoves i Samalús;homes;població;;905
1999;Cànoves i Samalús;dones;població;;845
1999;Cànoves i Samalús;total;població;;1750
1999;Cantallops;homes;població;;135
1999;Cantallops;dones;població;;129
1999;Cantallops;total;població;;264
1999;Canyelles;homes;població;;893
1999;Canyelles;dones;població;;791
1999;Canyelles;total;població;;1684
1999;Capafonts;homes;població;;62
1999;Capafonts;dones;població;;53
1999;Capafonts;total;població;;115
1999;Capçanes;homes;població;;185
1999;Capçanes;dones;població;;219
1999;Capçanes;total;població;;404
1999;Capellades;homes;població;;2415
1999;Capellades;dones;població;;2513
1999;Capellades;total;població;;4928
1999;Capmany;homes;població;;202
1999;Capmany;dones;població;;205
1999;Capmany;total;població;;407
1999;Capolat;homes;població;;38
1999;Capolat;dones;població;;26
1999;Capolat;total;població;;64
1999;Cardedeu;homes;població;;5802
1999;Cardedeu;dones;població;;5874
1999;Cardedeu;total;població;;11676
1999;Cardona;homes;població;;2753
1999;Cardona;dones;població;;2924
1999;Cardona;total;població;;5677
1999;Carme;homes;població;;351
1999;Carme;dones;població;;333
1999;Carme;total;població;;684
1999;Caseres;homes;població;;161
1999;Caseres;dones;població;;162
1999;Caseres;total;població;;323
1999;Cassà de la Selva;homes;població;;3764
1999;Cassà de la Selva;dones;població;;3819
1999;Cassà de la Selva;total;població;;7583
1999;Casserres;homes;població;;789
1999;Casserres;dones;població;;859
1999;Casserres;total;població;;1648
1999;Castell d'Aro, Platja d'Aro i s'Agaró;homes;població;;3116
1999;Castell d'Aro, Platja d'Aro i s'Agaró;dones;població;;3069
1999;Castell d'Aro, Platja d'Aro i s'Agaró;total;població;;6185
1999;Castell de l'Areny;homes;població;;30
1999;Castell de l'Areny;dones;població;;19
1999;Castell de l'Areny;total;població;;49
1999;Castell de Mur;homes;població;;77
1999;Castell de Mur;dones;població;;69
1999;Castell de Mur;total;població;;146
1999;Castellar de la Ribera;homes;població;;69
1999;Castellar de la Ribera;dones;població;;84
1999;Castellar de la Ribera;total;població;;153
1999;Castellar de n'Hug;homes;població;;93
1999;Castellar de n'Hug;dones;població;;93
1999;Castellar de n'Hug;total;població;;186
1999;Castellar del Riu;homes;població;;61
1999;Castellar del Riu;dones;població;;47
1999;Castellar del Riu;total;població;;108
1999;Castellar del Vallès;homes;població;;8429
1999;Castellar del Vallès;dones;població;;8434
1999;Castellar del Vallès;total;població;;16863
1999;Castellbell i el Vilar;homes;població;;1338
1999;Castellbell i el Vilar;dones;població;;1356
1999;Castellbell i el Vilar;total;població;;2694
1999;Castellbisbal;homes;població;;3729
1999;Castellbisbal;dones;població;;3540
1999;Castellbisbal;total;població;;7269
1999;Castellcir;homes;població;;197
1999;Castellcir;dones;població;;159
1999;Castellcir;total;població;;356
1999;Castelldans;homes;població;;472
1999;Castelldans;dones;població;;472
1999;Castelldans;total;població;;944
1999;Castelldefels;homes;població;;21624
1999;Castelldefels;dones;població;;21683
1999;Castelldefels;total;població;;43307
1999;Castellet i la Gornal;homes;població;;680
1999;Castellet i la Gornal;dones;població;;668
1999;Castellet i la Gornal;total;població;;1348
1999;Castellfollit de la Roca;homes;població;;471
1999;Castellfollit de la Roca;dones;població;;497
1999;Castellfollit de la Roca;total;població;;968
1999;Castellfollit de Riubregós;homes;població;;117
1999;Castellfollit de Riubregós;dones;població;;117
1999;Castellfollit de Riubregós;total;població;;234
1999;Castellfollit del Boix;homes;població;;178
1999;Castellfollit del Boix;dones;població;;188
1999;Castellfollit del Boix;total;població;;366
1999;Castellgalí;homes;població;;462
1999;Castellgalí;dones;població;;439
1999;Castellgalí;total;població;;901
1999;Castellnou de Bages;homes;població;;247
1999;Castellnou de Bages;dones;població;;227
1999;Castellnou de Bages;total;població;;474
